# seconds,temp_c,pressure_mbar,temp_from_pressure_c,depth_m,altitude_m,analog_0,analog_1,analog_2,analog_3
443.91,22.25,1024.00,22.56,0.11,-89.07,858,283,286,155
444.99,22.25,1024.40,22.56,0.11,-92.37,851,274,295,155
446.07,22.25,1023.70,22.57,0.11,-86.59,853,275,284,155
447.90,22.25,1023.40,22.58,0.10,-84.12,853,269,283,151
448.98,22.25,1024.00,22.57,0.11,-89.07,860,282,281,150
450.05,22.25,1024.30,22.58,0.11,-91.54,851,275,281,148
451.13,22.24,1023.90,22.58,0.11,-88.24,872,278,280,158
452.21,22.24,1024.40,22.57,0.11,-92.37,856,282,293,155
453.29,22.24,1024.50,22.57,0.11,-93.19,870,277,284,158
454.37,22.24,1024.30,22.58,0.11,-91.54,850,279,285,153
455.45,22.22,1024.50,22.59,0.11,-93.19,869,274,295,150
456.53,22.22,1024.00,22.59,0.11,-89.07,852,281,284,153
457.61,22.21,1024.70,22.58,0.12,-94.84,855,276,294,157
458.69,22.21,1025.00,22.59,0.12,-97.31,851,272,294,107
459.77,22.21,1024.30,22.59,0.11,-91.54,857,269,280,157
460.85,22.20,1024.40,22.59,0.11,-92.37,851,266,223,139
461.93,22.19,1024.50,22.60,0.11,-93.19,853,273,285,150
463.01,22.19,1025.10,22.60,0.12,-98.14,859,270,223,144
464.09,22.19,1025.00,22.60,0.12,-97.31,872,279,285,148
465.17,22.18,1024.00,22.60,0.11,-89.07,861,271,282,144
466.24,22.18,1024.60,22.61,0.11,-94.02,856,269,280,155
467.32,22.18,1024.90,22.61,0.12,-96.49,858,268,293,147
468.40,22.18,1024.60,22.61,0.11,-94.02,854,277,287,153
469.48,22.18,1024.20,22.61,0.11,-90.72,858,265,291,148
470.56,22.18,1024.90,22.61,0.12,-96.49,851,270,292,156
471.64,22.18,1024.50,22.61,0.11,-93.19,873,271,280,154
472.72,22.17,1024.80,22.62,0.12,-95.67,855,277,285,149
473.80,22.16,1024.50,22.62,0.11,-93.19,849,273,286,105
474.88,22.16,1025.00,22.62,0.12,-97.31,851,275,287,150
475.96,22.15,1024.90,22.62,0.12,-96.49,850,263,288,155
477.04,22.13,1024.70,22.62,0.12,-94.84,849,271,290,156
478.11,22.13,1024.70,22.62,0.12,-94.84,869,274,227,145
479.19,22.13,1024.70,22.62,0.12,-94.84,850,277,286,157
480.27,22.13,1024.70,22.63,0.12,-94.84,870,278,293,147
481.35,22.13,1025.00,22.63,0.12,-97.31,853,270,224,150
482.43,22.12,1024.90,22.63,0.12,-96.49,856,282,228,146
483.51,22.12,1024.90,22.63,0.12,-96.49,851,271,287,147
484.61,22.12,1024.10,22.63,0.11,-89.89,852,280,297,154
485.68,22.12,1024.30,22.63,0.11,-91.54,854,279,290,105
486.76,22.12,1024.30,22.63,0.11,-91.54,853,268,294,158
487.84,22.12,1024.90,22.64,0.12,-96.49,869,274,225,144
488.92,22.12,1025.20,22.64,0.12,-98.96,853,268,295,149
490.00,22.12,1024.90,22.64,0.12,-96.49,869,277,285,148
491.08,22.12,1024.80,22.64,0.12,-95.67,859,269,283,146
492.16,22.11,1023.90,22.64,0.11,-88.24,855,272,293,154
493.24,22.11,1024.60,22.64,0.11,-94.02,853,269,280,156
494.32,22.09,1025.10,22.64,0.12,-98.14,856,282,226,138
495.40,22.08,1024.80,22.64,0.12,-95.67,854,278,229,143
496.48,22.07,1024.80,22.65,0.12,-95.67,854,280,292,156
497.56,22.06,1024.60,22.65,0.11,-94.02,852,265,288,155
498.64,22.05,1024.70,22.65,0.12,-94.84,854,263,290,155
499.71,22.04,1025.20,22.65,0.12,-98.96,858,280,299,151
500.79,22.04,1025.00,22.65,0.12,-97.31,853,271,283,153
501.87,22.05,1025.10,22.65,0.12,-98.14,853,268,293,151
502.95,22.05,1024.80,22.65,0.12,-95.67,854,278,226,149
504.03,22.05,1024.90,22.64,0.12,-96.49,850,286,301,159
505.11,22.04,1023.90,22.66,0.11,-88.24,850,259,286,146
506.19,22.03,1023.50,22.66,0.10,-84.94,852,283,290,106
507.27,22.03,1024.90,22.65,0.12,-96.49,858,279,292,154
508.35,22.04,1025.70,22.64,0.13,-103.08,853,275,290,155
509.43,22.04,1025.90,22.64,0.13,-104.73,851,274,294,108
510.51,22.04,1024.90,22.64,0.12,-96.49,869,266,224,145
511.58,22.03,1025.20,22.65,0.12,-98.96,851,274,293,149
512.67,22.03,1025.00,22.65,0.12,-97.31,852,276,280,154
513.75,22.03,1025.00,22.65,0.12,-97.31,853,271,287,146
514.83,22.03,1025.10,22.65,0.12,-98.14,853,269,286,105
515.90,22.03,1025.30,22.65,0.12,-99.79,872,278,226,148
516.98,22.03,1026.00,22.65,0.13,-105.55,851,269,284,153
518.06,22.03,1025.70,22.65,0.13,-103.08,850,277,288,155
519.14,22.03,1025.30,22.65,0.12,-99.79,851,267,289,154
520.22,22.03,1025.20,22.65,0.12,-98.96,870,280,296,108
521.30,22.04,1025.20,22.65,0.12,-98.96,854,278,292,157
522.38,22.04,1025.10,22.66,0.12,-98.14,852,277,286,105
523.46,22.04,1025.10,22.66,0.12,-98.14,856,281,286,155
524.54,22.05,1025.80,22.66,0.13,-103.91,859,271,288,155
525.62,22.05,1024.80,22.66,0.12,-95.67,853,272,293,148
526.70,22.05,1025.20,22.66,0.12,-98.96,853,271,287,147
528.52,22.06,1024.50,22.67,0.11,-93.19,853,270,291,151
529.60,22.08,1024.10,22.68,0.11,-89.89,858,280,297,155
530.68,22.09,1024.40,22.68,0.11,-92.37,856,281,290,156
531.76,22.11,1024.50,22.69,0.11,-93.19,852,285,289,152
532.84,22.12,1024.80,22.69,0.12,-95.67,850,279,281,154
533.91,22.13,1024.50,22.70,0.11,-93.19,851,265,281,150
534.99,22.15,1025.00,22.70,0.12,-97.31,857,273,285,146
536.07,22.17,1024.80,22.71,0.12,-95.67,870,277,286,107
537.15,22.17,1024.80,22.72,0.12,-95.67,850,262,226,146
538.23,22.18,1024.60,22.72,0.11,-94.02,850,276,278,105
539.31,22.18,1024.60,22.73,0.11,-94.02,850,278,294,108
540.39,22.18,1024.60,22.73,0.11,-94.02,851,264,278,155
541.47,22.19,1024.60,22.73,0.11,-94.02,853,272,294,156
542.55,22.19,1024.70,22.73,0.12,-94.84,853,269,289,147
543.63,22.20,1024.50,22.73,0.11,-93.19,853,272,279,145
544.71,22.20,1024.70,22.74,0.12,-94.84,853,267,288,107
545.79,22.20,1024.80,22.74,0.12,-95.67,853,277,288,154
546.86,22.20,1024.90,22.74,0.12,-96.49,852,279,283,151
547.94,22.19,1024.70,22.74,0.12,-94.84,852,276,294,107
549.02,22.18,1024.40,22.74,0.11,-92.37,859,274,295,153
550.11,22.18,1024.90,22.74,0.12,-96.49,852,280,294,107
551.20,22.18,1024.80,22.74,0.12,-95.67,852,277,284,157
552.28,22.18,1024.90,22.74,0.12,-96.49,871,272,293,150
553.35,22.18,1025.20,22.74,0.12,-98.96,853,272,295,150
554.43,22.18,1024.70,22.74,0.12,-94.84,852,280,293,150
555.51,22.18,1024.60,22.74,0.11,-94.02,860,281,287,146
556.59,22.18,1024.70,22.74,0.12,-94.84,851,269,280,156
557.67,22.18,1024.70,22.74,0.12,-94.84,854,277,287,149
558.75,22.18,1024.60,22.74,0.11,-94.02,856,278,227,144
559.83,22.18,1025.00,22.74,0.12,-97.31,851,264,289,150
560.91,22.18,1025.00,22.74,0.12,-97.31,853,271,285,146
561.99,22.18,1024.80,22.74,0.12,-95.67,852,265,280,157
563.07,22.18,1024.50,22.74,0.11,-93.19,852,266,290,154
564.15,22.17,1024.00,22.74,0.11,-89.07,850,264,290,156
565.23,22.16,1024.80,22.74,0.12,-95.67,850,279,282,155
566.30,22.15,1023.90,22.74,0.11,-88.24,850,259,284,107
567.38,22.15,1024.20,22.74,0.11,-90.72,849,267,279,152
568.46,22.14,1024.70,22.74,0.12,-94.84,853,271,287,148
569.54,22.14,1024.50,22.74,0.11,-93.19,869,273,288,157
570.62,22.14,1024.60,22.74,0.11,-94.02,850,276,228,150
571.70,22.14,1024.90,22.74,0.12,-96.49,852,278,291,150
572.78,22.14,1024.90,22.74,0.12,-96.49,859,276,295,151
573.86,22.14,1024.80,22.73,0.12,-95.67,852,265,285,149
574.94,22.14,1024.40,22.74,0.11,-92.37,852,280,228,148
576.02,22.14,1025.00,22.74,0.12,-97.31,853,271,282,143
577.10,22.14,1024.70,22.73,0.12,-94.84,871,273,290,106
578.18,22.14,1025.00,22.73,0.12,-97.31,850,262,288,145
579.26,22.15,1025.10,22.73,0.12,-98.14,855,272,293,152
580.33,22.14,1025.30,22.73,0.12,-99.79,853,274,295,149
581.41,22.15,1025.10,22.73,0.12,-98.14,861,270,288,145
582.49,22.15,1024.10,22.73,0.11,-89.89,855,273,285,148
583.57,22.15,1025.10,22.73,0.12,-98.14,852,263,288,156
584.65,22.15,1024.90,22.73,0.12,-96.49,852,282,295,155
585.73,22.16,1025.00,22.73,0.12,-97.31,853,270,291,153
586.81,22.16,1025.10,22.73,0.12,-98.14,853,271,283,147
587.89,22.15,1024.40,22.73,0.11,-92.37,853,267,282,154
588.97,22.15,1025.00,22.73,0.12,-97.31,872,275,283,150
590.05,22.15,1024.50,22.73,0.11,-93.19,853,267,285,152
591.13,22.16,1025.40,22.73,0.12,-100.61,850,278,293,153
592.21,22.16,1024.70,22.73,0.12,-94.84,852,266,292,155
593.29,22.16,1024.80,22.73,0.12,-95.67,854,282,279,152
594.36,22.16,1024.60,22.73,0.11,-94.02,849,273,287,148
595.44,22.16,1025.20,22.73,0.12,-98.96,850,278,294,105
596.52,22.16,1025.00,22.73,0.12,-97.31,870,275,284,144
597.60,22.16,1025.10,22.73,0.12,-98.14,850,260,290,106
598.68,22.16,1024.70,22.73,0.12,-94.84,851,267,288,156
599.76,22.16,1025.10,22.72,0.12,-98.14,851,264,291,152
600.84,22.16,1025.30,22.73,0.12,-99.79,852,285,289,152
601.92,22.16,1025.40,22.73,0.12,-100.61,850,279,286,144
603.00,22.15,1025.20,22.72,0.12,-98.96,849,273,282,106
604.08,22.16,1024.90,22.72,0.12,-96.49,854,262,294,107
605.16,22.16,1025.10,22.72,0.12,-98.14,850,276,280,153
606.24,22.17,1025.30,22.72,0.12,-99.79,850,263,283,150
607.32,22.17,1024.60,22.72,0.11,-94.02,856,277,283,145
608.39,22.17,1024.50,22.72,0.11,-93.19,850,276,279,152
609.47,22.17,1025.00,22.72,0.12,-97.31,852,278,294,107
610.55,22.17,1025.40,22.72,0.12,-100.61,851,274,226,146
611.63,22.18,1024.80,22.72,0.12,-95.67,872,264,289,154
612.71,22.18,1024.90,22.72,0.12,-96.49,859,264,224,99
613.79,22.18,1024.70,22.72,0.12,-94.84,857,270,292,156
614.88,22.18,1025.60,22.71,0.12,-102.26,851,273,288,159
615.96,22.18,1025.80,22.71,0.13,-103.91,852,265,284,146
617.04,22.18,1025.60,22.71,0.12,-102.26,852,265,286,156
618.12,22.18,1025.50,22.71,0.12,-101.43,852,276,291,146
619.20,22.18,1026.20,22.71,0.13,-107.20,849,275,288,154
620.28,22.18,1025.30,22.72,0.12,-99.79,853,274,293,154
621.45,22.18,1025.30,22.72,0.12,-99.79,851,265,287,149
622.67,22.19,1024.90,22.72,0.12,-96.49,850,261,285,147
623.75,22.18,1024.60,22.72,0.11,-94.02,851,266,293,151
624.83,22.19,1025.20,22.73,0.12,-98.96,850,275,287,151
625.91,22.18,1025.20,22.72,0.12,-98.96,870,277,291,147
626.99,22.18,1025.30,22.72,0.12,-99.79,850,260,292,158
628.07,22.18,1025.10,22.72,0.12,-98.14,870,275,285,145
629.15,22.18,1025.40,22.72,0.12,-100.61,871,271,286,155
630.23,22.19,1024.50,22.72,0.11,-93.19,849,270,294,155
631.32,22.18,1025.00,22.71,0.12,-97.31,873,266,225,140
632.40,22.19,1025.00,22.72,0.12,-97.31,850,277,285,149
633.48,22.19,1024.80,22.72,0.12,-95.67,852,277,289,148
634.56,22.19,1025.40,22.71,0.12,-100.61,850,275,287,146
635.64,22.19,1025.50,22.71,0.12,-101.43,851,270,296,145
636.72,22.19,1026.80,22.70,0.14,-112.14,872,277,282,105
637.80,22.19,1026.40,22.70,0.13,-108.85,850,260,288,154
638.89,22.19,1025.70,22.71,0.13,-103.08,850,282,294,155
639.97,22.20,1024.90,22.72,0.12,-96.49,873,269,282,156
641.05,22.19,1023.90,22.73,0.11,-88.24,852,276,293,155
642.13,22.19,1024.00,22.73,0.11,-89.07,850,277,282,143
643.21,22.20,1023.20,22.74,0.10,-82.46,854,279,281,150
644.29,22.20,1023.90,22.73,0.11,-88.24,853,266,292,154
645.37,22.20,1024.50,22.73,0.11,-93.19,849,273,287,148
646.46,22.21,1024.60,22.73,0.11,-94.02,850,280,281,150
647.54,22.21,1024.40,22.72,0.11,-92.37,852,277,286,155
648.62,22.21,1025.00,22.72,0.12,-97.31,857,273,284,155
649.70,22.22,1024.70,22.72,0.12,-94.84,852,282,297,150
650.78,22.22,1025.30,22.71,0.12,-99.79,850,278,297,149
651.86,22.22,1025.40,22.71,0.12,-100.61,853,275,291,149
652.94,22.23,1024.80,22.72,0.12,-95.67,852,267,281,150
654.02,22.23,1024.70,22.72,0.12,-94.84,850,275,289,149
655.10,22.23,1024.60,22.72,0.11,-94.02,852,265,282,156
656.18,22.23,1024.70,22.72,0.12,-94.84,851,265,282,153
657.26,22.22,1024.40,22.72,0.11,-92.37,850,277,283,145
658.34,22.23,1024.70,22.72,0.12,-94.84,853,268,289,153
659.42,22.22,1024.20,22.72,0.11,-90.72,851,271,285,153
660.51,22.22,1024.70,22.72,0.12,-94.84,856,276,296,155
661.59,22.23,1024.60,22.72,0.11,-94.02,851,271,281,152
662.67,22.23,1025.10,22.72,0.12,-98.14,872,263,287,151
663.75,22.23,1025.20,22.72,0.12,-98.96,850,279,281,146
664.83,22.23,1025.10,22.72,0.12,-98.14,850,262,223,143
665.91,22.23,1025.10,22.72,0.12,-98.14,857,275,287,151
666.99,22.24,1025.40,22.71,0.12,-100.61,849,272,289,152
668.08,22.24,1024.70,22.72,0.12,-94.84,853,272,290,154
669.16,22.24,1025.30,22.72,0.12,-99.79,869,275,283,149
670.24,22.25,1024.70,22.72,0.12,-94.84,850,277,285,149
671.32,22.25,1025.10,22.72,0.12,-98.14,871,271,279,152
672.40,22.25,1024.70,22.72,0.12,-94.84,852,279,280,152
673.48,22.26,1024.90,22.73,0.12,-96.49,857,268,226,146
674.57,22.26,1024.30,22.72,0.11,-91.54,852,266,290,145
675.65,22.26,1025.20,22.72,0.12,-98.96,850,259,282,105
676.73,22.27,1025.10,22.73,0.12,-98.14,856,279,283,145
677.81,22.27,1025.70,22.72,0.13,-103.08,860,281,292,154
678.89,22.27,1025.10,22.72,0.12,-98.14,852,262,222,98
679.97,22.28,1027.00,22.70,0.14,-113.79,853,266,223,137
681.06,22.28,1026.20,22.71,0.13,-107.20,855,272,290,153
682.16,22.29,1025.50,22.72,0.12,-101.43,850,274,291,151
683.24,22.29,1024.80,22.73,0.12,-95.67,853,269,283,153
684.32,22.28,1024.60,22.73,0.11,-94.02,872,278,296,156
685.41,22.29,1025.50,22.72,0.12,-101.43,855,270,225,144
686.49,22.29,1026.40,22.71,0.13,-108.85,851,268,291,151
687.57,22.30,1025.30,22.73,0.12,-99.79,850,274,293,150
688.65,22.30,1026.00,22.72,0.13,-105.55,849,266,292,155
689.73,22.30,1025.00,22.73,0.12,-97.31,849,266,278,153
690.81,22.31,1025.60,22.73,0.12,-102.26,854,284,293,154
691.89,22.31,1025.40,22.73,0.12,-100.61,851,270,226,147
692.97,22.32,1026.00,22.73,0.13,-105.55,849,272,296,155
694.06,22.33,1025.40,22.73,0.12,-100.61,852,275,288,155
695.14,22.33,1025.60,22.73,0.12,-102.26,869,270,292,107
696.22,22.34,1025.60,22.74,0.12,-102.26,854,264,292,158
697.30,22.34,1025.50,22.74,0.12,-101.43,851,267,284,152
698.38,22.34,1028.90,22.70,0.16,-129.41,850,277,289,150
699.46,22.33,1025.40,22.74,0.12,-100.61,850,277,287,150
700.54,22.33,1024.80,22.75,0.12,-95.67,860,266,289,150
701.63,22.34,1025.10,22.75,0.12,-98.14,851,271,287,148
702.71,22.34,1025.00,22.75,0.12,-97.31,850,258,288,154
703.79,22.34,1024.30,22.75,0.11,-91.54,851,269,281,146
704.87,22.34,1026.80,22.73,0.14,-112.14,873,272,297,148
705.95,22.34,1027.10,22.72,0.14,-114.61,849,272,296,156
707.03,22.34,1026.20,22.73,0.13,-107.20,853,269,287,147
708.11,22.34,1027.20,22.73,0.14,-115.43,851,263,282,154
709.19,22.34,1027.50,22.73,0.14,-117.90,852,273,286,156
710.28,22.34,1027.70,22.72,0.15,-119.55,850,263,288,154
711.36,22.34,1027.30,22.73,0.14,-116.26,868,279,280,155
712.44,22.34,1026.80,22.73,0.14,-112.14,855,271,289,146
713.52,22.33,1027.00,22.73,0.14,-113.79,871,265,281,150
714.60,22.32,1027.10,22.73,0.14,-114.61,850,276,291,149
715.68,22.33,1026.80,22.73,0.14,-112.14,852,278,226,149
716.76,22.33,1027.10,22.73,0.14,-114.61,856,278,295,149
717.84,22.33,1027.70,22.73,0.15,-119.55,854,282,292,154
718.92,22.33,1026.80,22.74,0.14,-112.14,857,266,293,150
720.01,22.34,1026.70,22.74,0.14,-111.32,857,272,295,152
721.09,22.34,1026.50,22.74,0.13,-109.67,849,273,290,145
722.17,22.34,1026.60,22.74,0.13,-110.49,856,280,291,147
723.25,22.34,1026.40,22.74,0.13,-108.85,849,270,225,144
724.33,22.33,1025.80,22.75,0.13,-103.91,871,276,293,151
725.41,22.32,1026.50,22.75,0.13,-109.67,857,272,292,155
726.49,22.30,1026.60,22.75,0.13,-110.49,852,265,278,155
727.58,22.30,1025.90,22.75,0.13,-104.73,852,280,293,154
728.66,22.29,1026.00,22.75,0.13,-105.55,859,275,287,150
729.74,22.28,1025.90,22.75,0.13,-104.73,850,275,290,155
730.82,22.28,1026.40,22.75,0.13,-108.85,848,280,280,154
731.90,22.29,1026.30,22.75,0.13,-108.02,852,275,288,107
732.98,22.29,1026.70,22.75,0.14,-111.32,856,278,294,144
734.07,22.29,1026.70,22.75,0.14,-111.32,859,268,227,145
735.15,22.28,1026.30,22.75,0.13,-108.02,872,275,286,155
736.23,22.29,1025.70,22.76,0.13,-103.08,849,276,294,156
737.31,22.29,1027.60,22.75,0.14,-118.72,852,275,278,143
738.39,22.29,1027.80,22.74,0.15,-120.37,852,276,295,148
739.47,22.29,1026.90,22.74,0.14,-112.96,866,275,281,148
740.55,22.29,1027.10,22.74,0.14,-114.61,850,275,287,152
741.64,22.30,1027.50,22.75,0.14,-117.90,852,279,284,152
742.72,22.30,1026.90,22.75,0.14,-112.96,855,268,293,151
743.80,22.30,1027.10,22.75,0.14,-114.61,857,268,292,145
744.88,22.30,1027.90,22.75,0.15,-121.19,856,278,294,154
745.96,22.30,1027.40,22.75,0.14,-117.08,850,277,282,143
747.05,22.30,1027.90,22.75,0.15,-121.19,849,265,286,155
748.13,22.30,1027.60,22.75,0.14,-118.72,859,272,290,156
749.22,22.30,1027.90,22.75,0.15,-121.19,872,275,279,149
750.30,22.31,1027.10,22.76,0.14,-114.61,848,279,291,149
751.38,22.30,1027.40,22.76,0.14,-117.08,858,278,295,150
752.46,22.30,1027.20,22.77,0.14,-115.43,852,279,282,144
753.54,22.30,1027.20,22.76,0.14,-115.43,852,278,295,153
754.62,22.30,1027.50,22.77,0.14,-117.90,849,272,290,155
755.70,22.30,1027.40,22.77,0.14,-117.08,852,277,284,153
756.78,22.30,1026.90,22.77,0.14,-112.96,850,277,285,145
757.87,22.30,1027.50,22.77,0.14,-117.90,858,280,279,146
758.95,22.30,1027.60,22.77,0.14,-118.72,868,278,224,148
760.03,22.31,1027.60,22.77,0.14,-118.72,851,266,290,144
761.11,22.30,1027.20,22.78,0.14,-115.43,852,278,226,98
762.19,22.30,1026.40,22.79,0.13,-108.85,849,265,284,153
763.27,22.30,1027.70,22.77,0.15,-119.55,852,277,290,154
764.35,22.30,1026.60,22.79,0.13,-110.49,849,266,288,107
765.44,22.30,1027.80,22.78,0.15,-120.37,852,279,282,156
766.52,22.30,1027.00,22.79,0.14,-113.79,850,271,276,106
767.60,22.30,1026.80,22.79,0.14,-112.14,850,275,280,155
768.68,22.30,1026.70,22.80,0.14,-111.32,851,271,284,156
769.76,22.30,1026.80,22.81,0.14,-112.14,852,279,284,156
770.84,22.30,1025.90,22.80,0.13,-104.73,849,268,291,146
771.92,22.30,1026.30,22.81,0.13,-108.02,856,282,295,147
773.01,22.30,1026.30,22.81,0.13,-108.02,851,273,289,151
774.09,22.30,1026.30,22.81,0.13,-108.02,848,261,288,155
775.17,22.30,1026.50,22.81,0.13,-109.67,852,264,292,156
776.25,22.30,1026.60,22.81,0.13,-110.49,850,263,286,153
777.33,22.30,1026.20,22.82,0.13,-107.20,869,266,291,146
778.41,22.30,1026.50,22.82,0.13,-109.67,853,268,278,104
779.49,22.31,1026.80,22.82,0.14,-112.14,849,272,297,146
780.58,22.31,1026.40,22.82,0.13,-108.85,850,278,291,151
781.66,22.31,1027.20,22.82,0.14,-115.43,853,270,226,147
782.74,22.31,1026.30,22.83,0.13,-108.02,851,266,290,154
783.82,22.32,1025.70,22.82,0.13,-103.08,852,279,287,144
784.90,22.31,1026.60,22.83,0.13,-110.49,852,279,289,151
785.98,22.31,1026.90,22.82,0.14,-112.96,867,274,225,144
787.06,22.31,1027.00,22.83,0.14,-113.79,855,274,290,155
788.15,22.31,1026.20,22.83,0.13,-107.20,851,267,286,105
789.23,22.32,1026.20,22.84,0.13,-107.20,851,269,288,154
790.31,22.31,1026.10,22.84,0.13,-106.38,852,277,289,150
791.39,22.30,1026.20,22.84,0.13,-107.20,854,267,285,146
792.47,22.30,1025.80,22.84,0.13,-103.91,852,277,285,151
793.55,22.30,1025.70,22.85,0.13,-103.08,851,268,295,152
794.63,22.30,1026.70,22.85,0.14,-111.32,849,269,281,150
795.71,22.30,1026.60,22.85,0.13,-110.49,853,274,294,154
796.79,22.30,1026.00,22.85,0.13,-105.55,850,261,287,145
797.88,22.31,1026.40,22.85,0.13,-108.85,868,280,291,151
798.96,22.31,1026.00,22.85,0.13,-105.55,851,273,287,146
800.04,22.32,1025.70,22.85,0.13,-103.08,869,266,291,146
801.12,22.31,1026.40,22.86,0.13,-108.85,851,265,288,153
802.20,22.31,1026.40,22.86,0.13,-108.85,851,264,289,148
803.28,22.32,1026.20,22.86,0.13,-107.20,849,268,277,152
804.36,22.31,1026.20,22.86,0.13,-107.20,856,278,226,146
805.45,22.32,1026.10,22.87,0.13,-106.38,849,268,278,153
806.53,22.32,1026.10,22.87,0.13,-106.38,851,265,279,144
807.61,22.31,1026.10,22.87,0.13,-106.38,869,265,280,153
808.69,22.32,1025.90,22.87,0.13,-104.73,852,273,284,156
809.77,22.32,1026.00,22.88,0.13,-105.55,856,282,226,147
810.85,22.32,1025.90,22.87,0.13,-104.73,848,263,288,157
811.95,22.33,1025.70,22.88,0.13,-103.08,859,272,292,154
813.03,22.33,1026.00,22.88,0.13,-105.55,854,279,290,154
814.11,22.34,1025.40,22.88,0.12,-100.61,850,261,288,153
815.19,22.34,1025.60,22.89,0.12,-102.26,872,275,283,144
816.28,22.34,1025.40,22.89,0.12,-100.61,850,276,290,155
817.36,22.34,1025.70,22.89,0.13,-103.08,848,276,292,157
818.44,22.34,1025.80,22.90,0.13,-103.91,852,276,292,156
819.52,22.34,1025.40,22.90,0.12,-100.61,850,276,297,151
820.60,22.34,1025.40,22.90,0.12,-100.61,870,262,290,104
821.68,22.35,1025.90,22.90,0.13,-104.73,854,279,279,147
822.76,22.35,1025.30,22.90,0.12,-99.79,869,266,289,149
823.84,22.35,1025.80,22.90,0.13,-103.91,849,266,278,153
824.93,22.35,1025.70,22.91,0.13,-103.08,853,266,291,151
826.01,22.35,1025.50,22.91,0.12,-101.43,852,279,280,154
827.09,22.36,1025.40,22.91,0.12,-100.61,853,272,291,149
828.17,22.35,1025.30,22.91,0.12,-99.79,849,270,294,155
829.25,22.34,1026.10,22.91,0.13,-106.38,870,277,285,147
830.33,22.33,1025.60,22.92,0.12,-102.26,852,276,296,107
831.41,22.34,1025.40,22.92,0.12,-100.61,849,271,282,153
832.50,22.34,1025.00,22.92,0.12,-97.31,853,270,291,148
833.58,22.34,1025.40,22.92,0.12,-100.61,858,280,290,144
834.66,22.35,1025.50,22.92,0.12,-101.43,849,270,290,154
835.74,22.34,1025.50,22.93,0.12,-101.43,868,278,278,105
836.82,22.34,1025.00,22.93,0.12,-97.31,853,265,282,156
837.90,22.35,1024.90,22.94,0.12,-96.49,848,278,280,154
838.98,22.34,1025.50,22.94,0.12,-101.43,870,278,294,106
840.07,22.35,1026.10,22.94,0.13,-106.38,856,280,291,148
841.15,22.35,1025.30,22.94,0.12,-99.79,851,273,289,153
842.23,22.35,1024.80,22.94,0.12,-95.67,852,263,283,149
843.31,22.35,1025.10,22.95,0.12,-98.14,857,265,282,105
844.39,22.36,1024.40,22.95,0.11,-92.37,852,278,225,143
845.47,22.35,1025.30,22.95,0.12,-99.79,849,268,291,146
846.55,22.36,1025.00,22.95,0.12,-97.31,849,263,278,103
847.64,22.36,1025.00,22.95,0.12,-97.31,857,272,290,155
848.72,22.36,1025.20,22.95,0.12,-98.96,858,274,226,148
849.80,22.36,1024.90,22.95,0.12,-96.49,868,275,283,150
850.88,22.36,1024.70,22.96,0.12,-94.84,852,277,291,153
851.96,22.36,1024.90,22.96,0.12,-96.49,848,261,283,144
853.04,22.37,1025.00,22.96,0.12,-97.31,870,280,292,155
854.12,22.36,1025.20,22.96,0.12,-98.96,850,275,287,148
855.20,22.36,1025.10,22.97,0.12,-98.14,854,277,287,146
856.29,22.37,1025.20,22.97,0.12,-98.96,849,268,293,152
857.37,22.37,1025.00,22.97,0.12,-97.31,856,274,293,147
858.45,22.38,1024.90,22.97,0.12,-96.49,852,274,279,143
859.53,22.38,1025.20,22.97,0.12,-98.96,849,270,224,147
860.61,22.39,1024.80,22.97,0.12,-95.67,847,273,282,155
861.69,22.38,1025.00,22.98,0.12,-97.31,850,275,286,153
862.77,22.38,1025.40,22.98,0.12,-100.61,848,276,292,145
863.85,22.37,1024.90,22.98,0.12,-96.49,852,281,280,154
864.93,22.37,1025.50,22.98,0.12,-101.43,857,277,279,151
866.02,22.37,1024.90,22.99,0.12,-96.49,855,273,286,157
867.10,22.37,1025.20,22.99,0.12,-98.96,857,276,292,155
868.18,22.36,1024.50,22.99,0.11,-93.19,856,279,283,150
869.26,22.36,1025.10,22.99,0.12,-98.14,848,274,225,137
870.34,22.36,1024.70,22.99,0.12,-94.84,857,278,292,106
871.42,22.37,1025.00,23.00,0.12,-97.31,854,266,275,143
872.51,22.36,1024.70,23.00,0.12,-94.84,848,263,286,152
873.59,22.37,1025.20,23.00,0.12,-98.96,858,281,281,147
874.67,22.38,1024.90,23.00,0.12,-96.49,871,265,287,149
875.75,22.38,1024.70,23.00,0.12,-94.84,865,271,289,151
876.85,22.39,1024.80,23.01,0.12,-95.67,849,263,285,152
877.93,22.40,1024.70,23.01,0.12,-94.84,854,278,292,154
879.01,22.40,1025.00,23.01,0.12,-97.31,858,264,289,146
880.09,22.39,1025.00,23.01,0.12,-97.31,848,262,293,146
881.17,22.39,1024.80,23.01,0.12,-95.67,853,272,294,155
882.25,22.39,1025.30,23.02,0.12,-99.79,850,275,287,152
883.33,22.39,1025.30,23.02,0.12,-99.79,848,280,294,155
884.41,22.39,1024.70,23.02,0.12,-94.84,853,271,286,105
885.50,22.40,1024.70,23.02,0.12,-94.84,871,265,282,155
886.58,22.40,1024.70,23.02,0.12,-94.84,855,270,292,155
887.66,22.40,1024.90,23.02,0.12,-96.49,851,273,281,146
