# seconds,temp_c,pressure_mbar,temp_from_pressure_c,depth_m,altitude_m,analog_0,analog_1,analog_2,analog_3
415.60,777.69,-7894.60,-1092.73,-88.27,nan,846,280,293,151
416.68,777.69,-7894.10,-1092.72,-88.27,nan,847,266,292,143
417.76,777.74,-7894.40,-1092.73,-88.27,nan,844,276,294,156
418.84,777.79,-7894.20,-1092.72,-88.27,nan,847,268,289,152
419.92,777.79,-7894.50,-1092.73,-88.27,nan,843,270,289,153
420.99,777.84,-7894.00,-1092.72,-88.27,nan,865,266,276,151
422.07,777.89,-7894.70,-1092.73,-88.27,nan,851,269,281,145
423.15,777.89,-7894.70,-1092.73,-88.27,nan,847,268,294,152
424.23,777.84,-7894.30,-1092.71,-88.27,nan,847,269,286,154
425.31,777.84,-7894.50,-1092.72,-88.27,nan,843,270,292,153
426.39,777.84,-7893.90,-1092.71,-88.27,nan,848,270,289,143
427.46,777.84,-7894.20,-1092.72,-88.27,nan,844,276,295,146
428.54,777.84,-7894.30,-1092.71,-88.27,nan,865,265,279,148
429.62,777.84,-7893.90,-1092.71,-88.27,nan,847,274,297,149
430.70,777.79,-7894.20,-1092.71,-88.27,nan,843,271,282,154
431.78,777.74,-7894.10,-1092.71,-88.27,nan,845,272,290,152
432.86,777.79,-7893.60,-1092.70,-88.26,nan,843,271,288,152
433.94,777.79,-7893.60,-1092.70,-88.26,nan,847,264,276,151
435.01,777.74,-7894.10,-1092.71,-88.27,nan,851,274,289,151
436.09,777.79,-7894.60,-1092.73,-88.27,nan,844,274,292,156
437.17,777.84,-7893.90,-1092.72,-88.27,nan,867,267,279,148
438.25,777.89,-7894.20,-1092.72,-88.27,nan,843,262,287,146
439.33,777.89,-7893.90,-1092.71,-88.27,nan,846,276,291,148
440.42,777.95,-7894.40,-1092.71,-88.27,nan,853,266,284,144
441.51,778.00,-7894.10,-1092.71,-88.27,nan,852,263,278,154
442.58,778.05,-7894.20,-1092.71,-88.27,nan,864,280,294,106
443.66,778.05,-7893.80,-1092.70,-88.26,nan,846,262,290,153
444.74,778.10,-7893.90,-1092.69,-88.27,nan,846,280,291,151
445.82,778.15,-7893.70,-1092.69,-88.26,nan,851,274,291,145
446.90,778.20,-7893.40,-1092.68,-88.26,nan,846,276,290,158
447.97,778.20,-7893.70,-1092.68,-88.26,nan,845,284,299,145
449.05,778.25,-7893.90,-1092.68,-88.27,nan,845,267,283,146
450.13,778.30,-7893.50,-1092.67,-88.26,nan,846,264,227,143
451.21,778.25,-7893.50,-1092.66,-88.26,nan,846,280,294,155
452.29,778.25,-7893.20,-1092.64,-88.26,nan,846,274,226,145
453.37,778.20,-7893.40,-1092.65,-88.26,nan,849,279,285,156
454.45,778.20,-7892.80,-1092.64,-88.25,nan,845,271,284,152
455.52,778.25,-7892.80,-1092.62,-88.25,nan,846,277,289,145
456.60,778.30,-7893.20,-1092.64,-88.26,nan,865,260,274,151
457.68,778.30,-7892.90,-1092.62,-88.26,nan,846,275,282,153
458.76,778.35,-7892.40,-1092.60,-88.25,nan,844,276,292,153
459.84,778.40,-7892.40,-1092.59,-88.25,nan,856,276,294,153
460.92,778.40,-7892.00,-1092.56,-88.25,nan,845,270,291,144
461.99,778.40,-7892.20,-1092.58,-88.25,nan,863,270,290,154
463.07,778.40,-7891.70,-1092.55,-88.24,nan,845,263,278,142
464.15,778.45,-7891.70,-1092.55,-88.24,nan,852,277,277,148
465.23,778.50,-7891.30,-1092.53,-88.24,nan,864,263,280,151
466.31,778.50,-7891.30,-1092.53,-88.24,nan,846,272,277,149
467.38,778.50,-7891.50,-1092.52,-88.24,nan,867,264,224,143
468.46,778.55,-7891.60,-1092.54,-88.24,nan,848,279,278,153
469.54,778.55,-7891.30,-1092.53,-88.24,nan,847,266,223,136
470.62,778.55,-7891.30,-1092.53,-88.24,nan,851,270,290,144
471.70,778.50,-7891.60,-1092.53,-88.24,nan,849,273,286,153
472.78,778.50,-7891.30,-1092.52,-88.24,nan,845,271,288,143
473.86,778.50,-7891.70,-1092.52,-88.24,nan,850,280,299,149
474.93,778.50,-7891.10,-1092.51,-88.24,nan,867,270,292,154
476.01,778.50,-7891.20,-1092.51,-88.24,nan,845,271,278,149
477.09,778.50,-7891.20,-1092.50,-88.24,nan,846,274,292,106
478.17,778.45,-7891.20,-1092.50,-88.24,nan,845,265,281,151
479.25,778.45,-7891.10,-1092.49,-88.24,nan,846,274,289,147
480.33,778.40,-7891.10,-1092.49,-88.24,nan,850,270,295,150
481.40,778.45,-7891.00,-1092.48,-88.24,nan,853,268,294,154
482.48,778.45,-7890.90,-1092.49,-88.24,nan,843,275,284,156
483.56,778.50,-7890.60,-1092.47,-88.23,nan,844,283,291,148
484.64,778.55,-7890.60,-1092.47,-88.23,nan,845,265,284,152
485.72,778.60,-7890.90,-1092.47,-88.24,nan,846,275,286,153
486.79,778.60,-7890.60,-1092.47,-88.23,nan,844,274,227,138
487.87,778.65,-7890.20,-1092.45,-88.23,nan,846,273,285,148
488.95,778.60,-7890.50,-1092.45,-88.23,nan,849,269,284,153
490.03,778.55,-7890.70,-1092.47,-88.23,nan,864,286,299,149
491.11,778.55,-7890.70,-1092.47,-88.23,nan,850,265,281,147
492.19,778.60,-7890.50,-1092.47,-88.23,nan,843,238,247,145
493.27,778.65,-7890.00,-1092.43,-88.23,nan,846,299,303,157
494.34,778.65,-7890.60,-1092.45,-88.23,nan,845,266,288,152
495.42,778.65,-7890.40,-1092.45,-88.23,nan,852,306,302,159
496.50,778.65,-7890.10,-1092.43,-88.23,nan,842,256,283,150
497.58,778.65,-7890.00,-1092.43,-88.23,nan,849,267,272,154
498.66,778.65,-7890.40,-1092.43,-88.23,nan,867,279,295,145
499.74,778.71,-7890.80,-1092.47,-88.23,nan,866,288,308,157
500.81,778.71,-7890.50,-1092.45,-88.23,nan,843,262,217,141
501.89,778.71,-7890.40,-1092.45,-88.23,nan,850,274,290,145
502.97,778.71,-7890.20,-1092.45,-88.23,nan,846,251,280,152
504.05,778.65,-7890.00,-1092.43,-88.23,nan,851,264,282,106
505.14,778.71,-7890.10,-1092.43,-88.23,nan,854,281,292,107
506.22,778.65,-7890.10,-1092.44,-88.23,nan,863,265,278,149
507.30,778.65,-7889.70,-1092.41,-88.22,nan,844,275,285,151
508.37,778.60,-7889.80,-1092.42,-88.22,nan,867,263,285,148
509.45,778.65,-7890.00,-1092.43,-88.23,nan,863,273,279,145
510.53,778.86,-7890.20,-1092.43,-88.23,nan,864,276,292,144
511.61,778.91,-7890.10,-1092.43,-88.23,nan,853,261,284,151
512.69,778.91,-7889.80,-1092.41,-88.22,nan,845,275,286,105
513.77,778.91,-7890.10,-1092.41,-88.23,nan,846,261,279,148
514.85,778.96,-7889.80,-1092.42,-88.22,nan,846,276,292,153
515.92,779.01,-7889.90,-1092.41,-88.23,nan,842,275,279,144
517.00,779.06,-7889.30,-1092.38,-88.22,nan,846,251,267,146
518.08,779.21,-7889.50,-1092.40,-88.22,nan,843,261,276,150
519.16,779.26,-7889.80,-1092.39,-88.22,nan,846,263,274,154
520.24,779.31,-7889.50,-1092.38,-88.22,nan,852,278,290,155
521.31,779.36,-7889.20,-1092.37,-88.22,nan,844,275,288,153
522.39,779.36,-7888.70,-1092.34,-88.21,nan,851,265,273,144
523.47,779.36,-7889.10,-1092.36,-88.22,nan,843,267,279,145
524.55,779.36,-7889.20,-1092.38,-88.22,nan,853,288,305,153
525.63,779.42,-7889.40,-1092.37,-88.22,nan,851,267,281,144
526.71,779.47,-7888.90,-1092.34,-88.22,nan,845,266,289,149
527.78,779.47,-7888.80,-1092.34,-88.21,nan,867,268,294,142
528.86,779.52,-7888.40,-1092.32,-88.21,nan,845,266,222,97
529.94,779.52,-7889.20,-1092.34,-88.22,nan,850,261,281,147
531.02,779.57,-7889.00,-1092.34,-88.22,nan,846,265,285,151
532.10,779.57,-7888.70,-1092.32,-88.21,nan,865,255,272,148
533.18,779.57,-7888.80,-1092.32,-88.21,nan,846,264,296,155
534.26,779.62,-7888.40,-1092.30,-88.21,nan,844,274,224,144
535.33,779.62,-7888.60,-1092.30,-88.21,nan,866,277,282,155
536.41,779.62,-7888.50,-1092.30,-88.21,nan,844,270,226,95
537.49,779.67,-7888.20,-1092.30,-88.21,nan,851,271,279,146
538.57,779.67,-7887.90,-1092.28,-88.21,nan,846,278,282,151
539.65,779.67,-7888.30,-1092.28,-88.21,nan,865,269,279,146
540.72,779.67,-7887.80,-1092.26,-88.20,nan,843,265,282,155
541.80,779.67,-7887.70,-1092.25,-88.20,nan,850,282,293,145
542.88,779.72,-7887.80,-1092.24,-88.20,nan,851,272,289,152
543.96,779.82,-7887.80,-1092.24,-88.20,nan,846,273,286,152
545.04,779.87,-7887.30,-1092.23,-88.20,nan,845,269,286,153
546.12,779.92,-7887.30,-1092.22,-88.20,nan,850,290,299,147
547.20,780.02,-7887.00,-1092.21,-88.20,nan,867,259,280,141
548.27,780.13,-7886.80,-1092.19,-88.20,nan,846,267,273,150
549.35,780.13,-7886.80,-1092.18,-88.20,nan,846,271,276,155
550.43,780.18,-7886.40,-1092.15,-88.19,nan,866,263,280,103
551.51,780.18,-7886.40,-1092.15,-88.19,nan,845,260,283,143
552.59,780.23,-7886.60,-1092.15,-88.19,nan,848,271,283,146
553.67,780.28,-7885.80,-1092.11,-88.19,nan,843,272,294,152
554.74,780.28,-7885.80,-1092.11,-88.19,nan,843,271,278,152
555.82,780.28,-7885.60,-1092.09,-88.18,nan,846,275,283,144
556.90,780.33,-7885.70,-1092.09,-88.18,nan,841,270,224,148
557.98,780.33,-7884.90,-1092.06,-88.18,nan,846,274,287,151
559.06,780.33,-7885.00,-1092.06,-88.18,nan,846,261,284,152
560.13,780.28,-7885.30,-1092.05,-88.18,nan,845,272,289,145
561.22,780.33,-7884.80,-1092.02,-88.18,nan,851,266,277,142
562.29,780.33,-7885.00,-1092.03,-88.18,nan,845,274,294,155
563.37,780.33,-7884.50,-1092.02,-88.17,nan,842,254,270,153
564.45,780.33,-7884.40,-1092.01,-88.17,nan,843,269,284,156
565.53,780.38,-7884.20,-1092.00,-88.17,nan,848,272,288,154
566.60,780.38,-7884.30,-1092.00,-88.17,nan,843,263,277,147
567.68,780.38,-7883.60,-1091.96,-88.16,nan,845,271,287,144
568.76,780.33,-7883.90,-1091.96,-88.17,nan,845,263,275,145
569.85,780.28,-7883.40,-1091.94,-88.16,nan,851,270,222,144
570.93,780.23,-7883.70,-1091.94,-88.16,nan,854,278,221,143
572.01,780.28,-7883.30,-1091.93,-88.16,nan,845,264,288,152
573.09,780.28,-7883.20,-1091.92,-88.16,nan,843,267,285,144
574.17,780.28,-7883.10,-1091.90,-88.16,nan,846,260,291,151
575.24,780.28,-7883.00,-1091.88,-88.16,nan,865,274,289,149
576.32,780.28,-7882.90,-1091.88,-88.16,nan,845,274,226,147
577.40,780.33,-7882.50,-1091.86,-88.15,nan,846,275,288,105
578.48,780.33,-7882.10,-1091.83,-88.15,nan,844,275,284,152
579.65,780.38,-7882.00,-1091.83,-88.15,nan,846,273,286,142
580.89,780.43,-7882.00,-1091.81,-88.15,nan,845,272,292,157
582.09,780.43,-7881.80,-1091.79,-88.15,nan,850,274,292,153
583.17,780.43,-7881.30,-1091.77,-88.14,nan,844,262,224,144
584.25,780.43,-7881.20,-1091.77,-88.14,nan,845,267,282,152
585.33,780.43,-7881.00,-1091.73,-88.14,nan,845,266,291,143
586.41,780.43,-7880.80,-1091.73,-88.14,nan,847,270,280,149
587.48,780.43,-7880.40,-1091.72,-88.13,nan,843,260,290,152
588.56,780.43,-7880.50,-1091.71,-88.13,nan,843,266,277,146
589.75,780.43,-7880.00,-1091.68,-88.13,nan,845,268,285,147
590.85,780.43,-7879.90,-1091.68,-88.13,nan,845,270,277,152
591.93,780.43,-7879.70,-1091.66,-88.12,nan,867,272,276,151
593.01,780.43,-7879.40,-1091.64,-88.12,nan,847,268,292,153
594.09,780.43,-7879.40,-1091.62,-88.12,nan,847,264,289,150
595.17,780.43,-7879.20,-1091.62,-88.12,nan,846,275,288,153
596.25,780.43,-7878.60,-1091.58,-88.11,nan,845,269,284,154
597.33,780.48,-7878.50,-1091.57,-88.11,nan,843,268,292,153
598.41,780.48,-7878.10,-1091.54,-88.11,nan,843,270,293,150
599.49,780.48,-7878.10,-1091.55,-88.11,nan,845,265,281,148
600.57,780.48,-7877.80,-1091.51,-88.11,nan,846,273,288,152
601.65,780.48,-7877.50,-1091.49,-88.10,nan,846,275,277,147
602.73,780.48,-7877.20,-1091.47,-88.10,nan,847,267,283,148
603.81,780.48,-7877.30,-1091.47,-88.10,nan,846,293,304,161
604.89,780.48,-7876.80,-1091.43,-88.10,nan,867,270,275,142
605.97,780.48,-7876.50,-1091.42,-88.09,nan,846,278,290,143
607.05,780.48,-7876.30,-1091.40,-88.09,nan,848,281,284,154
608.13,780.43,-7875.90,-1091.38,-88.09,nan,846,277,290,154
609.21,780.43,-7876.20,-1091.38,-88.09,nan,844,272,294,153
610.29,780.48,-7875.40,-1091.34,-88.08,nan,843,270,289,149
611.37,780.53,-7875.50,-1091.34,-88.08,nan,843,269,284,152
612.45,780.58,-7875.10,-1091.30,-88.08,nan,843,265,280,150
613.53,780.63,-7875.20,-1091.30,-88.08,nan,864,276,291,145
614.61,780.58,-7874.40,-1091.26,-88.07,nan,843,263,280,154
615.69,780.58,-7873.90,-1091.24,-88.07,nan,843,270,288,157
616.78,780.58,-7874.40,-1091.26,-88.07,nan,844,272,288,151
617.86,780.58,-7874.00,-1091.23,-88.07,nan,851,270,290,154
618.94,780.58,-7873.60,-1091.21,-88.06,nan,845,265,287,145
620.02,780.58,-7873.10,-1091.19,-88.06,nan,864,272,291,151
621.10,780.58,-7873.40,-1091.19,-88.06,nan,844,274,289,151
622.18,780.58,-7872.90,-1091.17,-88.06,nan,844,275,281,150
623.26,780.53,-7872.70,-1091.16,-88.06,nan,843,263,278,150
624.34,780.48,-7872.90,-1091.15,-88.06,nan,843,272,231,142
625.42,780.48,-7872.30,-1091.12,-88.05,nan,868,274,275,145
626.50,780.38,-7872.50,-1091.13,-88.05,nan,854,277,289,145
627.58,780.38,-7872.40,-1091.11,-88.05,nan,843,266,286,153
628.66,780.33,-7871.90,-1091.10,-88.05,nan,851,268,292,156
629.74,780.28,-7872.30,-1091.10,-88.05,nan,844,274,291,150
630.82,780.18,-7871.80,-1091.08,-88.05,nan,846,258,286,104
631.90,780.13,-7872.40,-1091.09,-88.05,nan,846,274,290,154
632.98,780.13,-7871.70,-1091.08,-88.05,nan,851,295,312,161
634.06,780.07,-7871.60,-1091.06,-88.04,nan,845,272,226,144
635.16,780.07,-7871.30,-1091.04,-88.04,nan,865,274,294,154
636.23,780.07,-7871.40,-1091.04,-88.04,nan,845,262,286,153
637.32,780.07,-7871.20,-1091.02,-88.04,nan,865,274,289,143
638.40,780.07,-7871.00,-1091.02,-88.04,nan,844,265,279,144
639.47,780.13,-7871.00,-1091.00,-88.04,nan,845,264,222,144
640.55,780.23,-7870.50,-1090.98,-88.03,nan,847,278,290,104
641.64,780.23,-7870.30,-1090.97,-88.03,nan,846,260,274,141
642.72,780.28,-7870.20,-1090.94,-88.03,nan,850,271,275,143
643.79,780.28,-7869.80,-1090.93,-88.03,nan,846,263,270,151
644.88,780.28,-7870.00,-1090.92,-88.03,nan,842,259,280,150
645.96,780.28,-7869.50,-1090.91,-88.02,nan,842,265,276,152
647.04,780.28,-7869.50,-1090.90,-88.02,nan,842,265,287,144
648.12,780.33,-7869.20,-1090.87,-88.02,nan,843,265,279,146
649.20,780.33,-7868.60,-1090.85,-88.01,nan,848,279,281,148
650.28,780.33,-7868.80,-1090.85,-88.02,nan,848,260,277,151
651.36,780.38,-7868.40,-1090.83,-88.01,nan,867,263,281,150
652.44,780.43,-7868.20,-1090.81,-88.01,nan,863,267,288,151
653.52,780.38,-7868.30,-1090.81,-88.01,nan,843,268,225,139
654.60,780.38,-7868.00,-1090.79,-88.01,nan,842,256,285,145
655.68,780.38,-7867.50,-1090.77,-88.00,nan,842,269,290,152
656.76,780.33,-7867.60,-1090.76,-88.00,nan,844,273,282,153
657.84,780.33,-7867.20,-1090.74,-88.00,nan,863,261,281,150
658.92,780.28,-7867.10,-1090.72,-88.00,nan,843,256,284,157
660.00,780.23,-7867.00,-1090.72,-88.00,nan,864,275,285,147
661.08,780.23,-7866.50,-1090.68,-87.99,nan,850,279,286,152
662.16,780.23,-7866.90,-1090.70,-88.00,nan,866,276,290,155
664.00,780.18,-7866.40,-1090.68,-87.99,nan,845,267,284,142
665.08,780.13,-7866.20,-1090.67,-87.99,nan,844,266,290,152
666.16,780.13,-7866.20,-1090.66,-87.99,nan,843,268,290,155
667.24,780.07,-7866.00,-1090.64,-87.99,nan,843,262,287,146
668.32,780.07,-7865.90,-1090.64,-87.99,nan,851,272,291,143
669.40,780.02,-7865.70,-1090.62,-87.99,nan,843,271,285,149
670.48,780.02,-7865.80,-1090.62,-87.99,nan,843,271,282,151
671.56,780.02,-7865.10,-1090.59,-87.98,nan,844,283,288,140
672.64,780.02,-7865.50,-1090.61,-87.98,nan,854,260,286,154
673.72,779.92,-7865.00,-1090.59,-87.98,nan,848,270,287,147
674.80,779.92,-7864.90,-1090.57,-87.98,nan,843,267,279,148
676.76,779.92,-7865.20,-1090.57,-87.98,nan,852,268,271,149
677.84,779.92,-7864.90,-1090.57,-87.98,nan,858,260,287,149
678.92,779.92,-7864.90,-1090.55,-87.98,nan,846,277,283,143
680.00,779.92,-7864.60,-1090.53,-87.98,nan,846,270,273,143
681.08,779.87,-7864.80,-1090.55,-87.98,nan,865,268,289,152
682.16,779.87,-7864.60,-1090.53,-87.98,nan,851,272,290,153
683.24,779.87,-7864.50,-1090.53,-87.97,nan,851,267,285,144
684.33,779.82,-7864.50,-1090.53,-87.97,nan,843,267,286,154
685.41,779.82,-7864.20,-1090.52,-87.97,nan,842,276,290,153
686.48,779.77,-7864.50,-1090.51,-87.97,nan,843,271,287,145
687.57,779.67,-7864.40,-1090.51,-87.97,nan,863,269,288,154
688.65,779.67,-7864.20,-1090.49,-87.97,nan,843,264,292,153
689.72,779.57,-7863.80,-1090.48,-87.97,nan,843,261,277,149
690.80,779.57,-7863.80,-1090.48,-87.97,nan,842,260,287,149
691.89,779.57,-7863.90,-1090.47,-87.97,nan,845,266,291,147
692.97,779.57,-7863.90,-1090.47,-87.97,nan,850,265,281,149
694.05,779.62,-7863.50,-1090.45,-87.96,nan,843,270,275,148
695.13,779.62,-7863.30,-1090.44,-87.96,nan,851,266,224,144
696.21,779.57,-7863.30,-1090.44,-87.96,nan,850,266,288,155
697.29,779.57,-7863.30,-1090.43,-87.96,nan,848,283,282,151
698.37,779.57,-7862.90,-1090.42,-87.96,nan,845,272,288,154
699.45,779.62,-7862.80,-1090.40,-87.96,nan,844,278,294,155
700.53,779.67,-7862.70,-1090.40,-87.96,nan,850,276,294,153
701.62,779.67,-7862.90,-1090.38,-87.96,nan,847,271,288,155
702.70,779.72,-7862.90,-1090.40,-87.96,nan,847,264,291,148
703.78,779.72,-7862.50,-1090.38,-87.95,nan,851,272,288,143
704.86,779.72,-7862.40,-1090.36,-87.95,nan,863,265,283,149
705.94,779.72,-7862.30,-1090.36,-87.95,nan,842,274,278,150
707.02,779.67,-7861.90,-1090.35,-87.95,nan,845,269,279,143
708.10,779.67,-7861.70,-1090.34,-87.95,nan,866,275,280,155
709.18,779.67,-7861.50,-1090.31,-87.94,nan,853,274,276,154
711.03,779.77,-7861.10,-1090.29,-87.94,nan,842,259,284,142
712.11,779.77,-7860.50,-1090.23,-87.93,nan,843,262,292,155
713.19,780.07,-7860.40,-1090.19,-87.93,nan,845,275,283,149
714.27,780.18,-7858.20,-1090.06,-87.91,nan,843,262,226,144
715.35,780.28,-7857.20,-1089.98,-87.90,nan,843,268,290,151
716.43,780.63,-7856.50,-1089.94,-87.89,nan,845,267,281,149
717.51,780.78,-7855.70,-1089.89,-87.89,nan,865,270,290,154
718.59,780.84,-7855.40,-1089.87,-87.88,nan,846,274,223,141
719.67,780.84,-7855.30,-1089.86,-87.88,nan,845,270,223,139
720.75,780.89,-7855.10,-1089.84,-87.88,nan,849,262,223,145
722.93,780.89,-7855.20,-1089.82,-87.88,nan,852,265,274,152
724.01,780.78,-7855.10,-1089.82,-87.88,nan,852,280,292,155
725.09,780.73,-7854.90,-1089.82,-87.88,nan,846,274,279,144
726.17,780.73,-7854.70,-1089.81,-87.88,nan,844,278,226,145
727.25,780.73,-7854.50,-1089.79,-87.87,nan,845,281,300,160
728.33,780.73,-7854.20,-1089.78,-87.87,nan,847,267,280,102
729.41,780.68,-7853.90,-1089.76,-87.87,nan,846,278,278,152
730.49,780.78,-7853.70,-1089.76,-87.87,nan,841,271,289,144
731.57,780.89,-7853.80,-1089.76,-87.87,nan,863,260,280,150
732.65,780.99,-7853.90,-1089.76,-87.87,nan,845,279,291,152
733.73,781.04,-7853.40,-1089.74,-87.86,nan,863,267,280,151
734.81,781.04,-7854.00,-1089.77,-87.87,nan,862,256,272,148
735.89,781.04,-7853.50,-1089.74,-87.87,nan,864,275,276,149
736.97,781.09,-7853.50,-1089.74,-87.87,nan,844,259,279,150
738.05,781.14,-7853.10,-1089.72,-87.86,nan,842,268,289,149
739.13,781.19,-7853.20,-1089.72,-87.86,nan,850,278,291,147
740.21,781.19,-7852.80,-1089.71,-87.86,nan,866,270,221,140
741.29,781.24,-7853.10,-1089.72,-87.86,nan,844,284,297,149
742.37,781.24,-7852.90,-1089.71,-87.86,nan,846,271,274,103
743.45,781.24,-7853.40,-1089.72,-87.86,nan,852,271,275,148
744.53,781.29,-7853.20,-1089.72,-87.86,nan,863,262,273,148
745.61,781.24,-7853.60,-1089.74,-87.87,nan,843,272,294,156
746.69,781.24,-7852.90,-1089.71,-87.86,nan,843,268,290,143
747.77,781.24,-7852.80,-1089.68,-87.86,nan,844,239,247,147
748.85,781.19,-7852.60,-1089.68,-87.86,nan,848,281,280,153
749.94,781.19,-7853.10,-1089.70,-87.86,nan,866,270,294,151
751.02,781.19,-7852.40,-1089.68,-87.85,nan,845,271,287,144
752.10,781.24,-7852.70,-1089.69,-87.86,nan,846,263,274,104
753.18,781.29,-7852.80,-1089.68,-87.86,nan,845,260,282,143
754.26,781.39,-7853.00,-1089.68,-87.86,nan,845,263,274,153
755.34,781.39,-7852.80,-1089.68,-87.86,nan,851,272,296,153
756.42,781.39,-7852.50,-1089.67,-87.86,nan,851,276,291,150
757.50,781.50,-7852.70,-1089.66,-87.86,nan,842,275,286,142
758.58,781.55,-7852.40,-1089.66,-87.85,nan,846,263,281,145
759.66,781.60,-7852.60,-1089.67,-87.86,nan,861,271,284,153
760.74,781.55,-7852.70,-1089.66,-87.86,nan,853,273,289,151
761.82,781.50,-7852.70,-1089.66,-87.86,nan,843,263,276,151
762.90,781.50,-7852.30,-1089.64,-87.85,nan,844,264,225,137
763.98,781.55,-7852.30,-1089.64,-87.85,nan,844,267,279,148
765.06,781.65,-7852.30,-1089.65,-87.85,nan,848,282,298,153
766.14,781.70,-7852.50,-1089.64,-87.86,nan,865,268,294,154
767.22,781.75,-7852.40,-1089.64,-87.85,nan,852,274,225,141
768.31,781.80,-7852.20,-1089.63,-87.85,nan,844,264,288,152
769.39,781.85,-7851.70,-1089.63,-87.85,nan,844,267,289,145
770.47,781.85,-7852.20,-1089.63,-87.85,nan,866,276,292,153
771.55,781.85,-7852.10,-1089.63,-87.85,nan,844,262,217,139
772.63,781.85,-7852.10,-1089.63,-87.85,nan,843,267,281,148
773.71,781.90,-7851.80,-1089.61,-87.85,nan,843,273,289,152
774.79,781.90,-7852.10,-1089.63,-87.85,nan,842,283,297,149
775.87,781.90,-7851.80,-1089.61,-87.85,nan,845,259,275,142
776.96,781.90,-7852.30,-1089.62,-87.85,nan,865,263,285,145
778.04,782.00,-7851.40,-1089.59,-87.84,nan,850,253,270,153
779.12,782.00,-7851.60,-1089.59,-87.85,nan,843,260,292,157
780.20,782.10,-7851.90,-1089.59,-87.85,nan,842,272,294,155
781.28,782.10,-7851.20,-1089.57,-87.84,nan,842,276,297,148
782.36,782.15,-7851.50,-1089.59,-87.85,nan,843,258,282,154
783.44,782.21,-7851.40,-1089.57,-87.84,nan,842,283,295,145
784.52,782.21,-7851.30,-1089.57,-87.84,nan,842,271,282,103
785.60,782.26,-7851.00,-1089.55,-87.84,nan,843,262,292,155
786.68,782.26,-7851.10,-1089.56,-87.84,nan,846,279,283,142
787.76,782.31,-7851.10,-1089.55,-87.84,nan,842,277,284,155
788.84,782.31,-7851.00,-1089.55,-87.84,nan,843,262,276,152
789.92,782.31,-7850.80,-1089.55,-87.84,nan,842,261,281,148
791.00,782.36,-7850.80,-1089.54,-87.84,nan,862,268,296,155
792.08,782.41,-7851.30,-1089.55,-87.84,nan,843,260,280,156
793.16,782.46,-7851.10,-1089.55,-87.84,nan,846,263,270,152
794.24,782.51,-7850.90,-1089.53,-87.84,nan,842,260,275,145
795.32,782.56,-7850.90,-1089.54,-87.84,nan,863,266,291,148
796.40,782.61,-7851.00,-1089.53,-87.84,nan,843,268,290,154
797.48,782.61,-7850.80,-1089.53,-87.84,nan,851,270,287,151
798.56,782.66,-7850.40,-1089.52,-87.83,nan,851,280,298,105
799.64,782.71,-7850.40,-1089.51,-87.83,nan,863,260,288,144
800.72,782.71,-7850.40,-1089.51,-87.83,nan,864,280,294,156
801.80,782.71,-7850.30,-1089.52,-87.83,nan,851,264,287,142
802.88,782.76,-7850.30,-1089.50,-87.83,nan,846,285,290,152
803.96,782.76,-7850.60,-1089.51,-87.84,nan,844,271,276,140
805.05,782.87,-7850.30,-1089.50,-87.83,nan,844,260,288,154
806.13,782.97,-7850.20,-1089.49,-87.83,nan,846,278,297,150
807.21,783.12,-7850.40,-1089.49,-87.83,nan,847,262,285,152
808.29,783.27,-7850.20,-1089.48,-87.83,nan,849,271,278,139
809.37,783.53,-7850.10,-1089.48,-87.83,nan,845,275,278,153
810.45,783.73,-7850.10,-1089.48,-87.83,nan,843,263,277,150
811.53,783.93,-7850.10,-1089.47,-87.83,nan,842,258,274,151
812.61,783.83,-7850.10,-1089.48,-87.83,nan,841,275,283,150
813.69,783.78,-7850.00,-1089.45,-87.83,nan,852,281,288,154
814.76,783.78,-7849.80,-1089.46,-87.83,nan,845,269,287,149
815.84,783.78,-7849.70,-1089.46,-87.83,nan,845,263,274,141
816.92,783.78,-7850.00,-1089.45,-87.83,nan,866,272,287,146
818.00,783.78,-7849.80,-1089.46,-87.83,nan,847,261,283,147
819.08,783.78,-7849.50,-1089.44,-87.83,nan,845,271,282,153
820.16,783.73,-7849.20,-1089.42,-87.82,nan,847,270,292,152
821.24,783.73,-7849.40,-1089.44,-87.82,nan,844,268,284,152
822.32,783.63,-7849.30,-1089.42,-87.82,nan,845,254,277,148
823.41,783.58,-7849.40,-1089.42,-87.82,nan,865,260,283,152
824.49,783.47,-7849.60,-1089.42,-87.83,nan,845,257,279,147
825.57,783.47,-7849.30,-1089.42,-87.82,nan,842,271,275,151
826.65,783.42,-7849.10,-1089.40,-87.82,nan,843,264,291,143
827.73,783.32,-7848.90,-1089.40,-87.82,nan,842,260,276,150
828.81,783.32,-7849.10,-1089.40,-87.82,nan,843,268,293,144
829.89,783.27,-7848.60,-1089.39,-87.82,nan,843,261,283,150
830.97,783.27,-7848.70,-1089.39,-87.82,nan,843,269,285,151
832.05,783.17,-7848.70,-1089.38,-87.82,nan,843,262,291,148
833.13,783.17,-7848.00,-1089.37,-87.81,nan,845,276,294,153
834.22,783.17,-7848.60,-1089.36,-87.82,nan,850,279,284,151
835.30,783.22,-7848.70,-1089.37,-87.82,nan,844,270,289,152
836.38,783.22,-7848.80,-1089.36,-87.82,nan,862,276,289,154
