# seconds,temp_c,pressure_mbar,temp_from_pressure_c,depth_m,altitude_m,analog_0,analog_1,analog_2,analog_3
3873.69,18.66,1014.10,20.60,0.01,-7.07,836,276,288,145
3874.77,18.66,1013.60,20.60,0.01,-2.91,851,263,281,147
3875.85,18.67,1013.70,20.60,0.01,-3.74,831,266,222,146
3876.93,18.66,1013.90,20.60,0.01,-5.41,833,261,280,143
3878.01,18.67,1013.60,20.60,0.01,-2.91,830,270,289,146
3879.09,18.68,1013.30,20.60,0.00,-0.42,836,271,285,148
3880.18,18.68,1013.60,20.60,0.01,-2.91,840,272,288,145
3881.26,18.65,1013.90,20.60,0.01,-5.41,832,270,222,99
3882.34,18.66,1013.60,20.60,0.01,-2.91,834,275,283,146
3883.42,18.66,1014.00,20.60,0.01,-6.24,831,260,284,155
3884.50,18.66,1013.90,20.60,0.01,-5.41,832,271,274,154
3885.58,18.67,1013.90,20.61,0.01,-5.41,832,270,289,152
3886.67,18.67,1013.20,20.61,0.00,0.42,850,259,280,155
3887.75,18.68,1013.40,20.61,0.00,-1.25,830,254,286,152
3888.83,18.71,1013.30,20.61,0.00,-0.42,833,269,280,152
3889.91,18.73,1013.80,20.61,0.01,-4.58,832,270,224,146
3890.99,18.73,1013.50,20.61,0.00,-2.08,831,262,285,149
3892.07,18.74,1013.80,20.62,0.01,-4.58,838,271,277,151
3893.15,18.73,1014.10,20.62,0.01,-7.07,832,257,282,154
3894.24,18.75,1014.10,20.62,0.01,-7.07,831,262,287,144
3895.32,18.77,1014.00,20.62,0.01,-6.24,833,263,282,153
3896.40,18.79,1013.60,20.62,0.01,-2.91,831,262,288,155
3897.48,18.79,1013.90,20.62,0.01,-5.41,834,272,291,147
3898.56,18.79,1014.00,20.62,0.01,-6.24,831,262,285,150
3899.64,18.80,1013.80,20.63,0.01,-4.58,836,274,290,144
3900.72,18.82,1014.00,20.63,0.01,-6.24,835,263,286,153
3901.81,18.81,1014.00,20.63,0.01,-6.24,837,265,276,155
3902.90,18.81,1013.90,20.63,0.01,-5.41,830,271,280,152
3903.98,18.82,1013.80,20.64,0.01,-4.58,834,272,287,146
3905.06,18.82,1014.60,20.63,0.02,-11.23,831,260,221,140
3906.14,18.83,1014.00,20.64,0.01,-6.24,831,265,281,148
3907.22,18.83,1013.70,20.64,0.01,-3.74,833,262,284,105
3908.30,18.85,1014.10,20.64,0.01,-7.07,828,259,278,142
3909.39,18.86,1014.10,20.64,0.01,-7.07,833,258,287,152
3910.47,18.87,1014.00,20.64,0.01,-6.24,831,263,284,154
3911.55,18.88,1014.30,20.65,0.01,-8.73,829,263,282,153
3912.63,18.89,1014.20,20.65,0.01,-7.90,834,269,275,147
3913.71,18.90,1014.00,20.65,0.01,-6.24,832,270,286,107
3914.79,18.91,1013.70,20.65,0.01,-3.74,833,265,282,154
3915.87,18.93,1014.30,20.66,0.01,-8.73,830,271,281,147
3916.96,18.96,1014.60,20.66,0.02,-11.23,835,269,284,144
3918.04,18.97,1014.40,20.66,0.01,-9.56,829,267,278,104
3919.12,18.97,1013.70,20.66,0.01,-3.74,833,266,287,150
3920.20,19.00,1013.80,20.66,0.01,-4.58,833,364,280,155
3921.28,19.01,1014.10,20.67,0.01,-7.07,850,353,279,144
3922.36,19.01,1014.50,20.67,0.01,-10.40,831,269,276,152
3923.44,19.01,1014.10,20.67,0.01,-7.07,831,264,273,146
3924.52,19.02,1014.10,20.67,0.01,-7.07,838,257,283,146
3925.61,19.04,1014.30,20.67,0.01,-8.73,831,260,285,147
3926.69,19.01,1014.30,20.67,0.01,-8.73,833,262,285,150
3927.77,19.02,1014.60,20.67,0.02,-11.23,831,261,283,150
3928.85,19.04,1014.20,20.68,0.01,-7.90,851,265,274,152
3929.93,19.07,1014.60,20.68,0.02,-11.23,834,268,272,155
3931.01,19.08,1013.90,20.68,0.01,-5.41,831,258,285,151
3932.09,19.11,1014.20,20.68,0.01,-7.90,830,271,281,149
3933.18,19.13,1014.80,20.68,0.02,-12.89,838,273,281,146
3934.26,19.14,1014.40,20.69,0.01,-9.56,830,272,285,149
3935.34,19.16,1014.70,20.69,0.02,-12.06,851,271,281,146
3936.42,19.17,1014.40,20.69,0.01,-9.56,837,267,275,145
3937.50,19.14,1013.90,20.70,0.01,-5.41,832,306,283,147
3938.58,19.11,1014.20,20.70,0.01,-7.90,833,300,282,106
3939.66,19.09,1014.40,20.70,0.01,-9.56,833,295,277,147
3940.75,19.07,1014.20,20.70,0.01,-7.90,836,309,275,145
3941.83,19.07,1014.80,20.70,0.02,-12.89,835,294,284,107
3942.91,19.06,1014.60,20.71,0.02,-11.23,846,294,219,139
3943.99,19.06,1014.60,20.70,0.02,-11.23,831,288,282,105
3945.07,19.07,1014.60,20.71,0.02,-11.23,849,300,222,149
3946.15,19.07,1014.60,20.71,0.02,-11.23,833,290,282,154
3947.23,19.07,1014.00,20.71,0.01,-6.24,830,301,275,150
3948.31,19.07,1014.30,20.71,0.01,-8.73,851,298,285,145
3949.39,19.07,1014.70,20.71,0.02,-12.06,849,299,277,147
3950.48,19.08,1015.20,20.71,0.02,-16.21,833,295,277,151
3951.56,19.09,1014.40,20.71,0.01,-9.56,847,296,270,153
3952.64,19.11,1014.80,20.71,0.02,-12.89,834,299,271,148
3953.72,19.11,1014.40,20.71,0.01,-9.56,831,289,273,143
3954.80,19.13,1015.20,20.72,0.02,-16.21,847,302,272,143
3955.88,19.14,1014.60,20.72,0.02,-11.23,840,302,285,150
3956.96,19.14,1014.50,20.72,0.01,-10.40,830,302,272,150
3958.04,19.14,1014.70,20.72,0.02,-12.06,840,309,273,148
3959.13,19.14,1014.50,20.73,0.01,-10.40,851,296,270,151
3960.21,19.14,1015.00,20.73,0.02,-14.55,831,290,283,146
3961.29,19.13,1014.30,20.73,0.01,-8.73,830,298,284,157
3962.37,19.12,1014.90,20.73,0.02,-13.72,851,295,276,155
3963.45,19.10,1014.50,20.73,0.01,-10.40,831,297,280,153
3964.53,19.09,1014.20,20.73,0.01,-7.90,838,299,272,142
3965.61,19.08,1014.40,20.73,0.01,-9.56,830,294,285,149
3966.70,19.12,1015.20,20.74,0.02,-16.21,837,282,219,139
3967.79,19.13,1014.40,20.74,0.01,-9.56,830,293,272,142
3968.87,19.15,1015.00,20.74,0.02,-14.55,838,303,278,153
3969.96,19.15,1015.10,20.74,0.02,-15.38,831,286,219,144
3971.04,19.17,1014.80,20.74,0.02,-12.89,849,295,274,104
3972.12,19.19,1014.80,20.74,0.02,-12.89,832,303,280,154
3973.20,19.20,1014.90,20.74,0.02,-13.72,836,304,290,106
3974.28,19.20,1014.40,20.74,0.01,-9.56,830,285,278,105
3975.36,19.18,1014.70,20.74,0.02,-12.06,834,299,277,150
3976.44,19.17,1014.80,20.74,0.02,-12.89,843,290,269,150
3977.52,19.15,1015.00,20.74,0.02,-14.55,847,301,273,150
3978.60,19.16,1014.70,20.75,0.02,-12.06,832,306,286,154
3979.69,19.18,1015.20,20.74,0.02,-16.21,832,302,285,153
3980.77,19.19,1015.10,20.75,0.02,-15.38,850,322,218,136
3981.85,19.18,1014.80,20.75,0.02,-12.89,833,327,267,149
3982.93,19.19,1014.90,20.75,0.02,-13.72,831,333,270,143
3984.01,19.20,1014.90,20.75,0.02,-13.72,847,326,279,150
3985.09,19.18,1015.20,20.75,0.02,-16.21,833,318,215,140
3986.17,19.17,1015.00,20.75,0.02,-14.55,831,410,213,136
3987.25,19.15,1015.30,20.75,0.02,-17.04,834,360,283,147
3988.33,19.14,1014.50,20.75,0.01,-10.40,831,355,276,155
3989.42,19.14,1015.00,20.75,0.02,-14.55,833,338,281,151
3990.50,19.13,1015.50,20.75,0.02,-18.70,829,374,264,150
3991.58,19.14,1014.80,20.76,0.02,-12.89,834,380,277,150
3992.66,19.15,1014.70,20.75,0.02,-12.06,830,371,277,146
3993.74,19.18,1015.80,20.76,0.03,-21.20,832,352,280,155
3994.82,19.20,1014.80,20.76,0.02,-12.89,831,353,267,146
3995.91,19.18,1014.80,20.76,0.02,-12.89,849,372,278,104
3996.99,19.16,1014.70,20.76,0.02,-12.06,832,363,267,146
3998.07,19.17,1015.50,20.76,0.02,-18.70,834,338,277,144
3999.15,19.16,1015.00,20.77,0.02,-14.55,831,339,274,154
4000.23,19.15,1014.90,20.77,0.02,-13.72,832,366,267,149
4001.31,19.20,1014.60,20.77,0.02,-11.23,848,357,271,148
4002.39,19.21,1014.40,20.77,0.01,-9.56,850,419,267,145
4003.48,19.20,1014.80,20.77,0.02,-12.89,835,403,268,150
4004.56,19.19,1014.90,20.78,0.02,-13.72,840,395,274,154
4005.64,19.17,1014.70,20.78,0.02,-12.06,849,388,266,153
4006.72,19.17,1014.80,20.78,0.02,-12.89,848,386,266,152
4007.80,19.15,1014.80,20.78,0.02,-12.89,831,386,278,153
4008.88,19.14,1015.20,20.78,0.02,-16.21,830,386,278,105
4009.96,19.14,1015.10,20.78,0.02,-15.38,831,383,270,154
4011.04,19.14,1014.60,20.78,0.02,-11.23,848,396,265,144
4012.13,19.15,1014.90,20.78,0.02,-13.72,829,354,265,146
4013.21,19.15,1015.30,20.78,0.02,-17.04,851,351,264,150
4014.29,19.16,1015.30,20.78,0.02,-17.04,829,321,275,148
4015.37,19.16,1015.10,20.78,0.02,-15.38,833,318,283,145
4016.45,19.15,1015.60,20.78,0.03,-19.54,834,327,283,146
4017.53,19.15,1014.90,20.78,0.02,-13.72,833,321,272,154
4018.61,19.16,1015.50,20.79,0.02,-18.70,839,367,280,152
4019.70,19.17,1014.80,20.79,0.02,-12.89,830,382,278,155
4020.78,19.18,1015.00,20.79,0.02,-14.55,832,382,277,151
4021.86,19.18,1014.50,20.79,0.01,-10.40,848,375,274,104
4022.94,19.18,1015.10,20.79,0.02,-15.38,831,366,214,145
4024.02,19.19,1014.70,20.80,0.02,-12.06,833,350,283,145
4025.10,19.19,1014.80,20.80,0.02,-12.89,830,348,280,154
4026.18,19.20,1015.70,20.80,0.03,-20.37,832,360,267,144
4027.26,19.20,1015.10,20.80,0.02,-15.38,829,316,277,152
4028.35,19.21,1015.40,20.81,0.02,-17.87,838,369,272,151
4029.43,19.22,1015.50,20.81,0.02,-18.70,829,362,281,151
4030.51,19.21,1015.30,20.81,0.02,-17.04,834,368,279,151
4031.59,19.20,1015.20,20.81,0.02,-16.21,831,353,267,145
4032.68,19.19,1015.50,20.82,0.02,-18.70,831,359,276,153
4033.76,19.19,1015.60,20.82,0.03,-19.54,829,353,277,147
4034.85,19.17,1014.90,20.82,0.02,-13.72,831,362,280,152
4035.93,19.17,1014.80,20.83,0.02,-12.89,833,359,271,147
4037.01,19.19,1015.30,20.83,0.02,-17.04,830,344,277,151
4038.09,19.20,1015.00,20.83,0.02,-14.55,833,346,277,149
4039.17,19.20,1015.30,20.83,0.02,-17.04,830,351,276,152
4040.25,19.21,1015.20,20.84,0.02,-16.21,833,353,274,153
4041.33,19.20,1015.50,20.84,0.02,-18.70,830,361,270,152
4042.42,19.19,1015.20,20.84,0.02,-16.21,832,388,280,153
4043.50,19.17,1014.80,20.84,0.02,-12.89,832,335,272,156
4044.58,19.17,1015.30,20.84,0.02,-17.04,830,378,268,151
4045.66,19.19,1016.30,20.85,0.03,-25.35,832,411,270,104
4046.74,19.18,1015.40,20.85,0.02,-17.87,835,400,277,148
4047.82,19.19,1015.00,20.85,0.02,-14.55,830,400,277,147
4048.91,19.20,1015.40,20.85,0.02,-17.87,833,407,274,152
4049.99,19.21,1014.80,20.86,0.02,-12.89,833,397,267,145
4051.07,19.23,1014.90,20.86,0.02,-13.72,830,415,273,145
4052.15,19.22,1015.70,20.86,0.03,-20.37,831,405,272,152
4053.23,19.20,1015.00,20.86,0.02,-14.55,849,402,276,155
4054.31,19.22,1015.00,20.87,0.02,-14.55,837,384,274,153
4055.39,19.22,1015.10,20.87,0.02,-15.38,834,399,271,143
4056.47,19.22,1015.80,20.87,0.03,-21.20,832,377,268,154
4057.56,19.25,1014.80,20.87,0.02,-12.89,829,383,274,105
4058.64,19.28,1015.60,20.88,0.03,-19.54,849,313,280,155
4059.72,19.29,1015.20,20.88,0.02,-16.21,833,409,267,147
4060.80,19.30,1015.50,20.88,0.02,-18.70,831,370,209,143
4061.88,19.30,1015.70,20.88,0.03,-20.37,829,329,276,152
4062.96,19.31,1015.10,20.88,0.02,-15.38,832,326,217,143
4064.04,19.30,1015.60,20.88,0.03,-19.54,842,328,282,154
4065.12,19.31,1015.20,20.89,0.02,-16.21,850,316,280,155
4066.20,19.32,1015.50,20.89,0.02,-18.70,833,337,270,103
4067.29,19.31,1015.30,20.89,0.02,-17.04,830,397,266,151
4068.37,19.31,1015.10,20.89,0.02,-15.38,833,375,267,149
4069.45,19.31,1015.50,20.89,0.02,-18.70,831,359,274,153
4070.53,19.32,1015.60,20.89,0.03,-19.54,830,359,278,153
4071.61,19.34,1015.80,20.89,0.03,-21.20,832,391,270,153
4072.69,19.37,1015.00,20.89,0.02,-14.55,830,331,277,144
4073.77,19.39,1015.90,20.90,0.03,-22.03,830,355,272,105
4074.85,19.40,1015.30,20.90,0.02,-17.04,832,374,278,154
4075.94,19.39,1015.40,20.90,0.02,-17.87,831,329,280,156
4077.03,19.39,1015.70,20.90,0.03,-20.37,832,404,277,146
4078.19,19.39,1015.20,20.90,0.02,-16.21,833,370,264,104
4079.35,19.39,1015.10,20.91,0.02,-15.38,830,337,272,154
4080.52,19.39,1015.40,20.91,0.02,-17.87,846,401,268,154
4081.68,19.38,1015.50,20.91,0.02,-18.70,829,318,267,144
4082.81,19.38,1015.90,20.91,0.03,-22.03,847,352,284,155
4083.89,19.38,1015.30,20.91,0.02,-17.04,833,321,272,154
4084.97,19.37,1015.40,20.91,0.02,-17.87,831,378,277,150
4086.05,19.38,1015.60,20.91,0.03,-19.54,835,359,277,150
4087.14,19.39,1015.10,20.91,0.02,-15.38,831,366,279,150
4088.22,19.39,1015.90,20.91,0.03,-22.03,835,346,213,137
4089.30,19.39,1015.40,20.91,0.02,-17.87,835,347,274,154
4090.38,19.41,1016.00,20.91,0.03,-22.86,832,373,275,147
4091.46,19.42,1015.60,20.92,0.03,-19.54,829,374,276,154
4092.54,19.45,1015.70,20.92,0.03,-20.37,840,374,267,147
4093.62,19.43,1015.50,20.92,0.02,-18.70,829,369,272,155
4094.70,19.42,1015.70,20.93,0.03,-20.37,846,376,284,154
4095.78,19.42,1015.60,20.93,0.03,-19.54,831,366,266,151
4096.87,19.40,1015.70,20.92,0.03,-20.37,832,365,270,152
4097.96,19.39,1015.70,20.93,0.03,-20.37,846,366,280,154
4099.04,19.37,1015.60,20.93,0.03,-19.54,829,359,270,152
4100.12,19.35,1015.90,20.93,0.03,-22.03,828,367,277,150
4101.21,19.34,1015.60,20.93,0.03,-19.54,836,346,265,147
4102.29,19.34,1015.70,20.93,0.03,-20.37,831,348,278,155
4103.37,19.36,1015.80,20.93,0.03,-21.20,829,350,214,148
4104.45,19.37,1015.50,20.93,0.02,-18.70,839,351,267,150
4105.53,19.39,1015.50,20.93,0.02,-18.70,832,343,266,104
4106.61,19.42,1015.10,20.93,0.02,-15.38,835,348,279,151
4107.69,19.44,1015.30,20.94,0.02,-17.04,830,339,273,151
4108.77,19.44,1015.90,20.94,0.03,-22.03,832,353,271,148
4109.86,19.44,1015.40,20.94,0.02,-17.87,847,352,280,143
4110.94,19.42,1015.30,20.94,0.02,-17.04,832,359,279,146
4112.02,19.43,1015.60,20.94,0.03,-19.54,829,351,275,144
4113.10,19.43,1015.70,20.95,0.03,-20.37,834,358,216,148
4114.18,19.43,1015.70,20.95,0.03,-20.37,834,359,270,104
4115.26,19.43,1015.50,20.94,0.02,-18.70,837,357,272,106
4116.35,19.43,1015.80,20.95,0.03,-21.20,847,350,278,142
4117.43,19.44,1015.70,20.95,0.03,-20.37,837,358,279,146
4118.51,19.45,1015.70,20.95,0.03,-20.37,831,343,275,149
4119.59,19.48,1015.90,20.95,0.03,-22.03,831,344,279,151
4120.67,19.49,1016.10,20.95,0.03,-23.69,836,337,276,156
4121.75,19.49,1015.50,20.96,0.02,-18.70,831,315,268,105
4122.83,19.49,1015.50,20.96,0.02,-18.70,829,332,269,148
4123.91,19.50,1015.40,20.96,0.02,-17.87,850,321,277,147
4124.99,19.51,1015.60,20.96,0.03,-19.54,838,334,282,154
4126.08,19.51,1016.30,20.97,0.03,-25.35,829,330,281,145
4127.16,19.50,1015.20,20.97,0.02,-16.21,832,339,280,152
4128.24,19.48,1015.60,20.97,0.03,-19.54,830,338,282,155
4129.32,19.47,1015.70,20.97,0.03,-20.37,830,335,277,150
4130.40,19.48,1015.70,20.97,0.03,-20.37,836,327,270,153
4131.48,19.48,1015.60,20.97,0.03,-19.54,829,333,270,104
4132.56,19.50,1015.60,20.97,0.03,-19.54,831,337,275,146
4133.64,19.51,1015.80,20.97,0.03,-21.20,836,346,286,143
4134.73,19.51,1016.10,20.97,0.03,-23.69,833,339,272,144
4135.81,19.51,1015.90,20.97,0.03,-22.03,836,354,213,144
4136.89,19.51,1016.00,20.98,0.03,-22.86,829,349,275,144
4137.97,19.50,1015.70,20.98,0.03,-20.37,832,350,267,143
4139.05,19.48,1015.80,20.98,0.03,-21.20,830,347,274,143
4140.13,19.46,1016.10,20.98,0.03,-23.69,838,348,282,156
4141.21,19.45,1015.80,20.98,0.03,-21.20,835,342,283,149
4142.29,19.47,1016.20,20.98,0.03,-24.52,837,340,281,146
4143.38,19.47,1015.50,20.98,0.02,-18.70,828,329,271,150
4144.46,19.46,1015.90,20.99,0.03,-22.03,832,341,271,143
4145.54,19.45,1015.60,20.99,0.03,-19.54,830,341,275,145
4146.62,19.45,1015.70,20.99,0.03,-20.37,830,329,275,151
4147.70,19.45,1015.20,20.99,0.02,-16.21,829,332,284,155
4148.78,19.46,1015.60,20.99,0.03,-19.54,833,349,279,144
4149.87,19.46,1015.80,20.99,0.03,-21.20,836,334,213,143
4150.95,19.46,1015.90,20.99,0.03,-22.03,833,343,268,154
4152.03,19.49,1016.00,20.99,0.03,-22.86,831,342,282,152
4153.11,19.50,1015.70,20.99,0.03,-20.37,833,343,279,148
4154.19,19.51,1016.20,20.99,0.03,-24.52,830,329,275,150
4155.27,19.50,1015.90,21.00,0.03,-22.03,831,335,268,155
4156.35,19.50,1015.60,20.99,0.03,-19.54,836,386,282,153
4157.44,19.49,1015.50,21.00,0.02,-18.70,833,352,278,155
4158.52,19.48,1016.00,21.00,0.03,-22.86,844,348,279,152
4159.60,19.49,1015.50,21.00,0.02,-18.70,832,332,279,144
4160.68,19.48,1015.20,21.01,0.02,-16.21,828,227,268,157
4161.76,19.48,1015.40,21.01,0.02,-17.87,831,242,290,106
4162.84,19.48,1016.00,21.01,0.03,-22.86,836,277,283,147
4163.93,19.50,1015.60,21.01,0.03,-19.54,831,288,287,151
4165.02,19.50,1015.90,21.01,0.03,-22.03,828,303,270,152
4166.10,19.51,1015.40,21.02,0.02,-17.87,829,318,282,155
4167.18,19.51,1015.40,21.02,0.02,-17.87,833,313,280,156
4168.26,19.51,1015.50,21.02,0.02,-18.70,829,310,219,137
4169.34,19.51,1015.30,21.02,0.02,-17.04,836,331,280,152
4170.42,19.51,1015.30,21.02,0.02,-17.04,829,328,280,152
4171.50,19.51,1015.30,21.02,0.02,-17.04,839,328,280,155
4172.58,19.51,1015.30,21.02,0.02,-17.04,829,326,268,152
4173.67,19.51,1015.20,21.02,0.02,-16.21,828,318,282,155
4174.75,19.50,1015.60,21.02,0.03,-19.54,833,323,276,156
4175.83,19.49,1015.50,21.02,0.02,-18.70,846,336,282,105
4176.91,19.49,1015.80,21.02,0.03,-21.20,832,332,283,150
4177.99,19.48,1015.70,21.03,0.03,-20.37,832,321,271,150
4179.07,19.48,1015.90,21.03,0.03,-22.03,832,321,276,153
4180.15,19.49,1015.90,21.02,0.03,-22.03,829,324,282,106
4181.23,19.50,1015.70,21.03,0.03,-20.37,832,332,280,155
4182.32,19.51,1015.80,21.03,0.03,-21.20,830,355,277,144
4183.40,19.51,1015.50,21.03,0.02,-18.70,830,310,278,153
4184.48,19.50,1015.50,21.03,0.02,-18.70,828,314,218,99
4185.56,19.49,1015.90,21.03,0.03,-22.03,836,378,216,136
4186.64,19.48,1015.60,21.03,0.03,-19.54,829,411,267,145
4187.72,19.49,1016.10,21.02,0.03,-23.69,829,518,253,142
4188.81,19.49,1016.30,21.03,0.03,-25.35,831,497,265,143
4189.89,19.48,1016.60,21.02,0.04,-27.84,832,416,272,153
4190.97,19.46,1016.00,21.02,0.03,-22.86,829,326,283,151
4192.05,19.45,1016.10,21.02,0.03,-23.69,850,307,280,106
4193.13,19.46,1016.30,21.02,0.03,-25.35,832,300,285,149
4194.21,19.47,1015.80,21.02,0.03,-21.20,835,300,286,154
4195.29,19.49,1015.90,21.02,0.03,-22.03,851,330,279,150
4196.38,19.47,1016.30,21.03,0.03,-25.35,849,397,270,104
4197.46,19.47,1016.20,21.03,0.03,-24.52,829,357,263,149
4198.54,19.47,1016.10,21.03,0.03,-23.69,831,277,271,150
4199.62,19.46,1016.20,21.03,0.03,-24.52,846,261,280,152
4200.70,19.44,1016.20,21.03,0.03,-24.52,831,270,286,107
4201.78,19.41,1016.50,21.03,0.03,-27.01,829,267,283,151
4202.86,19.39,1016.10,21.03,0.03,-23.69,847,270,286,154
4203.94,19.37,1016.10,21.03,0.03,-23.69,849,264,287,145
4205.03,19.36,1016.60,21.02,0.04,-27.84,829,261,273,151
4206.11,19.36,1016.40,21.02,0.03,-26.18,834,260,286,155
4207.19,19.34,1016.30,21.02,0.03,-25.35,830,259,280,155
4208.27,19.33,1016.20,21.02,0.03,-24.52,830,270,288,155
4209.35,19.33,1016.70,21.02,0.04,-28.67,830,273,279,150
4210.43,19.32,1016.40,21.01,0.03,-26.18,829,263,280,155
4211.51,19.33,1016.80,21.01,0.04,-29.50,828,272,287,146
4212.59,19.33,1016.50,21.02,0.03,-27.01,829,266,286,154
4213.68,19.33,1016.30,21.02,0.03,-25.35,850,276,293,153
4214.76,19.33,1016.60,21.02,0.04,-27.84,828,270,291,146
4215.84,19.34,1017.30,21.02,0.04,-33.64,841,269,276,155
4216.92,19.36,1020.40,21.00,0.07,-59.32,846,275,281,151
4218.00,19.57,1018.90,20.96,0.06,-46.91,831,265,285,150
4219.08,19.66,1023.20,20.92,0.10,-82.46,828,271,281,152
4220.16,19.70,1028.00,20.86,0.15,-122.01,830,259,278,107
4221.24,19.74,1029.70,20.81,0.17,-135.99,836,260,287,151
4222.33,19.75,1033.40,20.76,0.20,-166.33,834,274,288,156
4223.41,19.76,1037.20,20.72,0.24,-197.40,828,270,223,142
4224.49,19.76,1037.50,20.68,0.24,-199.85,830,257,272,142
4225.57,19.76,1036.80,20.64,0.24,-194.14,829,267,277,145
4226.65,19.76,1038.40,20.61,0.25,-207.20,847,280,318,157
4227.73,19.76,1042.00,20.58,0.29,-236.52,829,263,288,143
4228.83,19.76,1043.00,20.56,0.30,-244.65,832,273,279,148
4229.91,19.77,1043.40,20.54,0.30,-247.90,830,258,287,150
4230.99,19.78,1041.30,20.53,0.28,-230.83,835,273,280,153
4232.07,19.76,1040.90,20.51,0.28,-227.57,830,261,282,153
4233.15,19.76,1039.60,20.50,0.26,-216.98,831,264,289,150
4234.23,19.77,1039.40,20.49,0.26,-215.35,829,263,283,148
4235.31,19.76,1041.40,20.47,0.28,-231.64,832,272,288,154
4236.40,19.76,1042.70,20.46,0.29,-242.21,832,263,276,151
4237.48,19.77,1042.90,20.45,0.30,-243.84,828,270,288,157
4238.56,19.76,1042.50,20.44,0.29,-240.59,838,277,283,148
4239.64,19.76,1042.60,20.43,0.29,-241.40,828,273,280,152
4240.72,19.77,1042.50,20.42,0.29,-240.59,832,273,282,155
4241.80,19.76,1042.40,20.42,0.29,-239.77,832,271,283,148
4242.88,19.77,1042.70,20.41,0.29,-242.21,829,260,284,155
4243.97,19.77,1042.20,20.40,0.29,-238.15,834,279,279,151
4245.05,19.77,1042.40,20.39,0.29,-239.77,830,256,284,154
4246.13,19.76,1042.90,20.39,0.30,-243.84,831,267,279,148
4247.21,19.76,1044.70,20.38,0.31,-258.46,830,276,298,154
4248.29,19.77,1045.60,20.37,0.32,-265.76,829,259,284,152
4249.37,19.76,1042.80,20.37,0.30,-243.03,833,267,277,147
4250.45,19.77,1043.30,20.36,0.30,-247.09,832,271,276,151
4251.54,19.77,1046.70,20.35,0.33,-274.68,834,275,279,145
4252.62,19.76,1049.90,20.35,0.37,-300.59,837,272,274,153
4253.70,19.77,1043.40,20.34,0.30,-247.90,845,261,282,152
4254.78,19.76,1042.90,20.34,0.30,-243.84,848,274,288,144
4255.86,19.76,1038.30,20.33,0.25,-206.38,836,271,284,153
4256.94,19.76,1036.20,20.33,0.23,-189.23,831,269,278,104
4258.02,19.76,1034.90,20.32,0.22,-178.61,846,261,283,151
4259.10,19.76,1033.20,20.31,0.20,-164.69,828,275,277,145
4260.18,19.76,1027.50,20.31,0.14,-117.90,837,266,286,153
4261.27,19.76,1027.00,20.30,0.14,-113.79,845,270,285,149
4262.35,19.76,1016.00,20.30,0.03,-22.86,830,273,290,141
4263.43,19.72,1016.50,20.29,0.03,-27.01,837,266,290,153
4264.51,19.69,1017.00,20.28,0.04,-31.16,828,271,277,149
4265.59,19.66,1016.20,20.28,0.03,-24.52,831,263,283,148
4266.67,19.61,1016.40,20.28,0.03,-26.18,834,276,290,154
4267.75,19.57,1016.60,20.27,0.04,-27.84,832,275,287,145
4268.83,19.51,1016.60,20.27,0.04,-27.84,829,266,274,102
4269.92,19.45,1016.80,20.27,0.04,-29.50,834,272,275,150
4271.00,19.45,1016.20,20.28,0.03,-24.52,831,264,273,144
4272.08,19.39,1016.30,20.28,0.03,-25.35,830,275,278,152
4273.16,19.39,1016.60,20.28,0.04,-27.84,834,274,287,149
4274.24,19.37,1016.80,20.28,0.04,-29.50,828,271,274,152
4275.32,19.34,1016.50,20.28,0.03,-27.01,831,268,274,141
4276.40,19.30,1016.20,20.28,0.03,-24.52,833,271,285,147
4277.49,19.26,1016.10,20.28,0.03,-23.69,829,269,278,104
4278.57,19.25,1016.00,20.28,0.03,-22.86,833,264,291,145
4279.65,19.23,1016.50,20.28,0.03,-27.01,848,277,280,154
4280.73,19.16,1016.50,20.29,0.03,-27.01,833,264,289,145
4281.81,19.17,1016.60,20.29,0.04,-27.84,827,268,287,146
4282.89,19.14,1016.00,20.29,0.03,-22.86,837,264,287,146
4283.98,19.12,1016.30,20.30,0.03,-25.35,846,275,285,146
4285.06,19.10,1016.50,20.30,0.03,-27.01,832,277,288,154
4286.14,19.08,1016.50,20.30,0.03,-27.01,846,272,275,145
4287.22,19.07,1016.20,20.30,0.03,-24.52,828,270,274,151
4288.30,19.07,1016.70,20.30,0.04,-28.67,831,267,278,151
4289.38,19.03,1016.80,20.30,0.04,-29.50,833,265,286,153
4290.46,19.01,1016.40,20.30,0.03,-26.18,828,273,275,148
4291.54,19.00,1016.90,20.31,0.04,-30.33,834,257,281,150
4292.63,18.99,1016.60,20.31,0.04,-27.84,836,278,223,140
4293.72,18.99,1016.50,20.31,0.03,-27.01,847,268,284,153
4294.80,18.95,1016.60,20.31,0.04,-27.84,827,267,277,151
4295.88,18.95,1016.80,20.31,0.04,-29.50,834,277,280,106
4296.96,18.95,1016.90,20.32,0.04,-30.33,829,267,280,105
4298.04,18.95,1016.60,20.32,0.04,-27.84,828,273,283,149
4299.12,19.02,1017.40,20.32,0.04,-34.47,828,270,285,147
4300.21,19.14,1016.20,20.32,0.03,-24.52,847,265,285,147
4301.29,19.06,1016.20,20.32,0.03,-24.52,828,269,284,156
4302.37,19.01,1016.50,20.31,0.03,-27.01,838,261,275,147
4303.45,18.99,1016.60,20.30,0.04,-27.84,848,272,285,152
